ID,Choice,Tcost,Urban,Walleye,Salmon,Panfish
326,0,33.276,0,0.0346533,0.0208933,2.305171
326,0,27.1,0,0.0023445,0.3489647,0.1836469
326,0,18.961,0,0.0016101,0.3067525,0.0355202
326,1,2.323,1,0.0008522,0.3292299,0.0502169
326,0,101.714,0,0.8285007,0,0.5015054
327,0,37.725,0,0.6906261,0,1.128466
327,0,35.359,1,0.7140083,0,1.390976
327,0,46.044,1,0.7556086,0,1.279361
327,0,43.498,1,0.5879535,0,1.246248
327,0,49.464,0,0.1894172,0,1.765068
327,0,33.276,0,0.0346533,0.0208933,2.305171
327,0,27.1,0,0.0023445,0.3489647,0.1836469
327,0,18.961,0,0.0016101,0.3067525,0.0355202
327,1,2.323,1,0.0008522,0.3292299,0.0502169
327,0,101.714,0,0.8285007,0,0.5015054
328,0,37.725,0,0.6906261,0,1.128466
328,0,35.359,1,0.7140083,0,1.390976
328,0,46.044,1,0.7556086,0,1.279361
328,0,43.498,1,0.5879535,0,1.246248
328,0,49.464,0,0.1894172,0,1.765068
328,0,33.276,0,0.0346533,0.0208933,2.305171
328,0,27.1,0,0.0023445,0.3489647,0.1836469
328,0,18.961,0,0.0016101,0.3067525,0.0355202
328,1,2.323,1,0.0008522,0.3292299,0.0502169
328,0,101.714,0,0.8285007,0,0.5015054
329,0,37.725,0,0.6906261,0,1.128466
329,0,35.359,1,0.7140083,0,1.390976
329,0,46.044,1,0.7556086,0,1.279361
329,0,43.498,1,0.5879535,0,1.246248
329,0,49.464,0,0.1894172,0,1.765068
329,0,33.276,0,0.0346533,0.0208933,2.305171
329,0,27.1,0,0.0023445,0.3489647,0.1836469
329,0,18.961,0,0.0016101,0.3067525,0.0355202
329,1,2.323,1,0.0008522,0.3292299,0.0502169
329,0,101.714,0,0.8285007,0,0.5015054
330,0,37.725,0,0.6906261,0,1.128466
330,0,35.359,1,0.7140083,0,1.390976
330,0,46.044,1,0.7556086,0,1.279361
330,0,43.498,1,0.5879535,0,1.246248
330,0,49.464,0,0.1894172,0,1.765068
330,0,33.276,0,0.0346533,0.0208933,2.305171
330,0,27.1,0,0.0023445,0.3489647,0.1836469
330,0,18.961,0,0.0016101,0.3067525,0.0355202
330,1,2.323,1,0.0008522,0.3292299,0.0502169
330,0,101.714,0,0.8285007,0,0.5015054
331,0,37.725,0,0.6906261,0,1.128466
331,0,35.359,1,0.7140083,0,1.390976
331,0,46.044,1,0.7556086,0,1.279361
331,0,43.498,1,0.5879535,0,1.246248
331,0,49.464,0,0.1894172,0,1.765068
331,0,33.276,0,0.0346533,0.0208933,2.305171
331,1,27.1,0,0.0023445,0.3489647,0.1836469
331,0,18.961,0,0.0016101,0.3067525,0.0355202
331,0,2.323,1,0.0008522,0.3292299,0.0502169
331,0,101.714,0,0.8285007,0,0.5015054
332,0,37.725,0,0.6906261,0,1.128466
332,0,35.359,1,0.7140083,0,1.390976
332,0,46.044,1,0.7556086,0,1.279361
332,0,43.498,1,0.5879535,0,1.246248
332,0,49.464,0,0.1894172,0,1.765068
332,0,33.276,0,0.0346533,0.0208933,2.305171
332,0,27.1,0,0.0023445,0.3489647,0.1836469
332,0,18.961,0,0.0016101,0.3067525,0.0355202
332,1,2.323,1,0.0008522,0.3292299,0.0502169
332,0,101.714,0,0.8285007,0,0.5015054
333,0,37.725,0,0.6906261,0,1.128466
333,0,35.359,1,0.7140083,0,1.390976
333,0,46.044,1,0.7556086,0,1.279361
333,0,43.498,1,0.5879535,0,1.246248
333,0,49.464,0,0.1894172,0,1.765068
333,0,33.276,0,0.0346533,0.0208933,2.305171
333,0,27.1,0,0.0023445,0.3489647,0.1836469
333,0,18.961,0,0.0016101,0.3067525,0.0355202
333,1,2.323,1,0.0008522,0.3292299,0.0502169
333,0,101.714,0,0.8285007,0,0.5015054
334,0,37.725,0,0.6906261,0,1.128466
334,0,35.359,1,0.7140083,0,1.390976
334,0,46.044,1,0.7556086,0,1.279361
334,0,43.498,1,0.5879535,0,1.246248
334,0,49.464,0,0.1894172,0,1.765068
334,0,33.276,0,0.0346533,0.0208933,2.305171
334,0,27.1,0,0.0023445,0.3489647,0.1836469
334,0,18.961,0,0.0016101,0.3067525,0.0355202
334,1,2.323,1,0.0008522,0.3292299,0.0502169
334,0,101.714,0,0.8285007,0,0.5015054
335,1,11.645,0,0.6906261,0,1.128466
335,0,24.73,1,0.7140083,0,1.390976
335,0,19.1775,1,0.7556086,0,1.279361
335,0,34.04875,1,0.5879535,0,1.246248
335,0,40.80125,0,0.1894172,0,1.765068
335,0,60.60875,0,0.0346533,0.0208933,2.305171
335,0,50.93,0,0.0023445,0.3489647,0.1836469
335,0,52.07,0,0.0016101,0.3067525,0.0355202
335,0,34.695,1,0.0008522,0.3292299,0.0502169
335,0,84.67875,0,0.8285007,0,0.5015054
336,1,11.645,0,0.6906261,0,1.128466
336,0,24.73,1,0.7140083,0,1.390976
336,0,19.1775,1,0.7556086,0,1.279361
336,0,34.04875,1,0.5879535,0,1.246248
336,0,40.80125,0,0.1894172,0,1.765068
336,0,60.60875,0,0.0346533,0.0208933,2.305171
336,0,50.93,0,0.0023445,0.3489647,0.1836469
336,0,52.07,0,0.0016101,0.3067525,0.0355202
336,0,34.695,1,0.0008522,0.3292299,0.0502169
336,0,84.67875,0,0.8285007,0,0.5015054
337,0,57.04116,0,0.6906261,0,1.128466
337,0,55.96116,1,0.7140083,0,1.390976
337,0,82.40762,1,0.7556086,0,1.279361
337,0,61.9539,1,0.5879535,0,1.246248
337,0,68.95939,0,0.1894172,0,1.765068
337,0,22.39646,0,0.0346533,0.0208933,2.305171
337,0,17.84372,0,0.0023445,0.3489647,0.1836469
337,1,3.532744,0,0.0016101,0.3067525,0.0355202
337,0,21.04646,1,0.0008522,0.3292299,0.0502169
337,0,133.786,0,0.8285007,0,0.5015054
338,0,57.04116,0,0.6906261,0,1.128466
338,0,55.96116,1,0.7140083,0,1.390976
338,0,82.40762,1,0.7556086,0,1.279361
338,0,61.9539,1,0.5879535,0,1.246248
338,0,68.95939,0,0.1894172,0,1.765068
338,0,22.39646,0,0.0346533,0.0208933,2.305171
338,0,17.84372,0,0.0023445,0.3489647,0.1836469
338,1,3.532744,0,0.0016101,0.3067525,0.0355202
338,0,21.04646,1,0.0008522,0.3292299,0.0502169
338,0,133.786,0,0.8285007,0,0.5015054
339,0,57.04116,0,0.6906261,0,1.128466
339,0,55.96116,1,0.7140083,0,1.390976
339,0,82.40762,1,0.7556086,0,1.279361
339,0,61.9539,1,0.5879535,0,1.246248
339,0,68.95939,0,0.1894172,0,1.765068
339,0,22.39646,0,0.0346533,0.0208933,2.305171
339,0,17.84372,0,0.0023445,0.3489647,0.1836469
339,1,3.532744,0,0.0016101,0.3067525,0.0355202
339,0,21.04646,1,0.0008522,0.3292299,0.0502169
339,0,133.786,0,0.8285007,0,0.5015054
340,0,57.04116,0,0.6906261,0,1.128466
340,0,55.96116,1,0.7140083,0,1.390976
340,0,82.40762,1,0.7556086,0,1.279361
340,0,61.9539,1,0.5879535,0,1.246248
340,0,68.95939,0,0.1894172,0,1.765068
340,0,22.39646,0,0.0346533,0.0208933,2.305171
340,0,17.84372,0,0.0023445,0.3489647,0.1836469
340,1,3.532744,0,0.0016101,0.3067525,0.0355202
340,0,21.04646,1,0.0008522,0.3292299,0.0502169
340,0,133.786,0,0.8285007,0,0.5015054
341,0,57.04116,0,0.6906261,0,1.128466
341,0,55.96116,1,0.7140083,0,1.390976
341,0,82.40762,1,0.7556086,0,1.279361
341,0,61.9539,1,0.5879535,0,1.246248
341,0,68.95939,0,0.1894172,0,1.765068
341,0,22.39646,0,0.0346533,0.0208933,2.305171
341,0,17.84372,0,0.0023445,0.3489647,0.1836469
341,1,3.532744,0,0.0016101,0.3067525,0.0355202
341,0,21.04646,1,0.0008522,0.3292299,0.0502169
341,0,133.786,0,0.8285007,0,0.5015054
342,0,57.04116,0,0.6906261,0,1.128466
342,0,55.96116,1,0.7140083,0,1.390976
342,0,82.40762,1,0.7556086,0,1.279361
342,0,61.9539,1,0.5879535,0,1.246248
342,0,68.95939,0,0.1894172,0,1.765068
342,0,22.39646,0,0.0346533,0.0208933,2.305171
342,0,17.84372,0,0.0023445,0.3489647,0.1836469
342,1,3.532744,0,0.0016101,0.3067525,0.0355202
342,0,21.04646,1,0.0008522,0.3292299,0.0502169
342,0,133.786,0,0.8285007,0,0.5015054
343,0,57.04116,0,0.6906261,0,1.128466
343,0,55.96116,1,0.7140083,0,1.390976
343,0,82.40762,1,0.7556086,0,1.279361
343,0,61.9539,1,0.5879535,0,1.246248
343,0,68.95939,0,0.1894172,0,1.765068
343,0,22.39646,0,0.0346533,0.0208933,2.305171
343,0,17.84372,0,0.0023445,0.3489647,0.1836469
343,1,3.532744,0,0.0016101,0.3067525,0.0355202
343,0,21.04646,1,0.0008522,0.3292299,0.0502169
343,0,133.786,0,0.8285007,0,0.5015054
344,0,57.04116,0,0.6906261,0,1.128466
344,0,55.96116,1,0.7140083,0,1.390976
344,0,82.40762,1,0.7556086,0,1.279361
344,0,61.9539,1,0.5879535,0,1.246248
344,0,68.95939,0,0.1894172,0,1.765068
344,0,22.39646,0,0.0346533,0.0208933,2.305171
344,0,17.84372,0,0.0023445,0.3489647,0.1836469
344,1,3.532744,0,0.0016101,0.3067525,0.0355202
344,0,21.04646,1,0.0008522,0.3292299,0.0502169
344,0,133.786,0,0.8285007,0,0.5015054
345,0,18.259,0,0.6906261,0,1.128466
345,1,15.1772,1,0.7140083,0,1.390976
345,0,37.628,1,0.7556086,0,1.279361
345,0,21.289,1,0.5879535,0,1.246248
345,0,31.1344,0,0.1894172,0,1.765068
345,0,55.2352,0,0.0346533,0.0208933,2.305171
345,0,43.6498,0,0.0023445,0.3489647,0.1836469
345,0,39.518,0,0.0016101,0.3067525,0.0355202
345,0,45.5016,1,0.0008522,0.3292299,0.0502169
345,0,97.985,0,0.8285007,0,0.5015054
346,0,40.74319,0,0.6906261,0,1.128466
346,0,36.91187,1,0.7140083,0,1.390976
346,0,64.96979,1,0.7556086,0,1.279361
346,0,43.17319,1,0.5879535,0,1.246248
346,0,53.46715,0,0.1894172,0,1.765068
346,0,35.65187,0,0.0346533,0.0208933,2.305171
346,0,23.61792,0,0.0023445,0.3489647,0.1836469
346,1,27.95923,0,0.0016101,0.3067525,0.0355202
346,0,36.79187,1,0.0008522,0.3292299,0.0502169
346,0,122.8596,0,0.8285007,0,0.5015054
347,0,40.74319,0,0.6906261,0,1.128466
347,0,36.91187,1,0.7140083,0,1.390976
347,0,64.96979,1,0.7556086,0,1.279361
347,0,43.17319,1,0.5879535,0,1.246248
347,0,53.46715,0,0.1894172,0,1.765068
347,0,35.65187,0,0.0346533,0.0208933,2.305171
347,0,23.61792,0,0.0023445,0.3489647,0.1836469
347,1,27.95923,0,0.0016101,0.3067525,0.0355202
347,0,36.79187,1,0.0008522,0.3292299,0.0502169
347,0,122.8596,0,0.8285007,0,0.5015054
348,0,40.74319,0,0.6906261,0,1.128466
348,0,36.91187,1,0.7140083,0,1.390976
348,0,64.96979,1,0.7556086,0,1.279361
348,0,43.17319,1,0.5879535,0,1.246248
348,0,53.46715,0,0.1894172,0,1.765068
348,0,35.65187,0,0.0346533,0.0208933,2.305171
348,0,23.61792,0,0.0023445,0.3489647,0.1836469
348,1,27.95923,0,0.0016101,0.3067525,0.0355202
348,0,36.79187,1,0.0008522,0.3292299,0.0502169
348,0,122.8596,0,0.8285007,0,0.5015054
349,0,40.74319,0,0.6906261,0,1.128466
349,0,36.91187,1,0.7140083,0,1.390976
349,0,64.96979,1,0.7556086,0,1.279361
349,0,43.17319,1,0.5879535,0,1.246248
349,0,53.46715,0,0.1894172,0,1.765068
349,0,35.65187,0,0.0346533,0.0208933,2.305171
349,0,23.61792,0,0.0023445,0.3489647,0.1836469
349,1,27.95923,0,0.0016101,0.3067525,0.0355202
349,0,36.79187,1,0.0008522,0.3292299,0.0502169
349,0,122.8596,0,0.8285007,0,0.5015054
350,0,40.74319,0,0.6906261,0,1.128466
350,0,36.91187,1,0.7140083,0,1.390976
350,0,64.96979,1,0.7556086,0,1.279361
350,0,43.17319,1,0.5879535,0,1.246248
350,0,53.46715,0,0.1894172,0,1.765068
350,0,35.65187,0,0.0346533,0.0208933,2.305171
350,0,23.61792,0,0.0023445,0.3489647,0.1836469
350,1,27.95923,0,0.0016101,0.3067525,0.0355202
350,0,36.79187,1,0.0008522,0.3292299,0.0502169
350,0,122.8596,0,0.8285007,0,0.5015054
351,0,40.74319,0,0.6906261,0,1.128466
351,0,36.91187,1,0.7140083,0,1.390976
351,0,64.96979,1,0.7556086,0,1.279361
351,0,43.17319,1,0.5879535,0,1.246248
351,0,53.46715,0,0.1894172,0,1.765068
351,0,35.65187,0,0.0346533,0.0208933,2.305171
351,0,23.61792,0,0.0023445,0.3489647,0.1836469
351,1,27.95923,0,0.0016101,0.3067525,0.0355202
351,0,36.79187,1,0.0008522,0.3292299,0.0502169
351,0,122.8596,0,0.8285007,0,0.5015054
352,0,40.74319,0,0.6906261,0,1.128466
352,0,36.91187,1,0.7140083,0,1.390976
352,0,64.96979,1,0.7556086,0,1.279361
352,0,43.17319,1,0.5879535,0,1.246248
352,0,53.46715,0,0.1894172,0,1.765068
352,0,35.65187,0,0.0346533,0.0208933,2.305171
352,0,23.61792,0,0.0023445,0.3489647,0.1836469
352,1,27.95923,0,0.0016101,0.3067525,0.0355202
352,0,36.79187,1,0.0008522,0.3292299,0.0502169
352,0,122.8596,0,0.8285007,0,0.5015054
353,0,40.74319,0,0.6906261,0,1.128466
353,0,36.91187,1,0.7140083,0,1.390976
353,0,64.96979,1,0.7556086,0,1.279361
353,0,43.17319,1,0.5879535,0,1.246248
353,0,53.46715,0,0.1894172,0,1.765068
353,0,35.65187,0,0.0346533,0.0208933,2.305171
353,0,23.61792,0,0.0023445,0.3489647,0.1836469
353,1,27.95923,0,0.0016101,0.3067525,0.0355202
353,0,36.79187,1,0.0008522,0.3292299,0.0502169
353,0,122.8596,0,0.8285007,0,0.5015054
354,0,40.74319,0,0.6906261,0,1.128466
354,0,36.91187,1,0.7140083,0,1.390976
354,0,64.96979,1,0.7556086,0,1.279361
354,0,43.17319,1,0.5879535,0,1.246248
354,0,53.46715,0,0.1894172,0,1.765068
354,0,35.65187,0,0.0346533,0.0208933,2.305171
354,0,23.61792,0,0.0023445,0.3489647,0.1836469
354,1,27.95923,0,0.0016101,0.3067525,0.0355202
354,0,36.79187,1,0.0008522,0.3292299,0.0502169
354,0,122.8596,0,0.8285007,0,0.5015054
355,0,40.74319,0,0.6906261,0,1.128466
355,0,36.91187,1,0.7140083,0,1.390976
355,0,64.96979,1,0.7556086,0,1.279361
355,0,43.17319,1,0.5879535,0,1.246248
355,0,53.46715,0,0.1894172,0,1.765068
355,1,35.65187,0,0.0346533,0.0208933,2.305171
355,0,23.61792,0,0.0023445,0.3489647,0.1836469
355,0,27.95923,0,0.0016101,0.3067525,0.0355202
355,0,36.79187,1,0.0008522,0.3292299,0.0502169
355,0,122.8596,0,0.8285007,0,0.5015054
356,0,40.74319,0,0.6906261,0,1.128466
356,0,36.91187,1,0.7140083,0,1.390976
356,0,64.96979,1,0.7556086,0,1.279361
356,0,43.17319,1,0.5879535,0,1.246248
356,0,53.46715,0,0.1894172,0,1.765068
356,1,35.65187,0,0.0346533,0.0208933,2.305171
356,0,23.61792,0,0.0023445,0.3489647,0.1836469
356,0,27.95923,0,0.0016101,0.3067525,0.0355202
356,0,36.79187,1,0.0008522,0.3292299,0.0502169
356,0,122.8596,0,0.8285007,0,0.5015054
357,0,40.74319,0,0.6906261,0,1.128466
357,0,36.91187,1,0.7140083,0,1.390976
357,0,64.96979,1,0.7556086,0,1.279361
357,0,43.17319,1,0.5879535,0,1.246248
357,0,53.46715,0,0.1894172,0,1.765068
357,0,35.65187,0,0.0346533,0.0208933,2.305171
357,0,23.61792,0,0.0023445,0.3489647,0.1836469
357,1,27.95923,0,0.0016101,0.3067525,0.0355202
357,0,36.79187,1,0.0008522,0.3292299,0.0502169
357,0,122.8596,0,0.8285007,0,0.5015054
358,0,40.74319,0,0.6906261,0,1.128466
358,0,36.91187,1,0.7140083,0,1.390976
358,0,64.96979,1,0.7556086,0,1.279361
358,0,43.17319,1,0.5879535,0,1.246248
358,0,53.46715,0,0.1894172,0,1.765068
358,0,35.65187,0,0.0346533,0.0208933,2.305171
358,0,23.61792,0,0.0023445,0.3489647,0.1836469
358,1,27.95923,0,0.0016101,0.3067525,0.0355202
358,0,36.79187,1,0.0008522,0.3292299,0.0502169
358,0,122.8596,0,0.8285007,0,0.5015054
359,0,40.74319,0,0.6906261,0,1.128466
359,0,36.91187,1,0.7140083,0,1.390976
359,0,64.96979,1,0.7556086,0,1.279361
359,0,43.17319,1,0.5879535,0,1.246248
359,0,53.46715,0,0.1894172,0,1.765068
359,0,35.65187,0,0.0346533,0.0208933,2.305171
359,0,23.61792,0,0.0023445,0.3489647,0.1836469
359,1,27.95923,0,0.0016101,0.3067525,0.0355202
359,0,36.79187,1,0.0008522,0.3292299,0.0502169
359,0,122.8596,0,0.8285007,0,0.5015054
360,0,58.62067,0,0.6906261,0,1.128466
360,0,65.51,1,0.7140083,0,1.390976
360,0,37.314,1,0.7556086,0,1.279361
360,1,56.11133,1,0.5879535,0,1.246248
360,0,76.818,0,0.1894172,0,1.765068
360,0,118.122,0,0.0346533,0.0208933,2.305171
360,0,105.374,0,0.0023445,0.3489647,0.1836469
360,0,96.36533,0,0.0016101,0.3067525,0.0355202
360,0,74.898,1,0.0008522,0.3292299,0.0502169
360,0,103.9533,0,0.8285007,0,0.5015054
361,0,23.14244,0,0.6906261,0,1.128466
361,0,8.578979,1,0.7140083,0,1.390976
361,0,39.89591,1,0.7556086,0,1.279361
361,1,14.68347,1,0.5879535,0,1.246248
361,0,27.02694,0,0.1894172,0,1.765068
361,0,76.94183,0,0.0346533,0.0208933,2.305171
361,0,62.85836,0,0.0023445,0.3489647,0.1836469
361,0,57.89387,0,0.0016101,0.3067525,0.0355202
361,0,60.15836,1,0.0008522,0.3292299,0.0502169
361,0,108.0332,0,0.8285007,0,0.5015054
362,0,23.14244,0,0.6906261,0,1.128466
362,0,8.578979,1,0.7140083,0,1.390976
362,0,39.89591,1,0.7556086,0,1.279361
362,0,14.68347,1,0.5879535,0,1.246248
362,1,27.02694,0,0.1894172,0,1.765068
362,0,76.94183,0,0.0346533,0.0208933,2.305171
362,0,62.85836,0,0.0023445,0.3489647,0.1836469
362,0,57.89387,0,0.0016101,0.3067525,0.0355202
362,0,60.15836,1,0.0008522,0.3292299,0.0502169
362,0,108.0332,0,0.8285007,0,0.5015054
363,0,47.90159,0,0.6906261,0,1.128466
363,0,46.21147,1,0.7140083,0,1.390976
363,0,58.01193,1,0.7556086,0,1.279361
363,0,51.89159,1,0.5879535,0,1.246248
363,0,60.44193,0,0.1894172,0,1.765068
363,1,40.74136,0,0.0346533,0.0208933,2.305171
363,0,26.48091,0,0.0023445,0.3489647,0.1836469
363,0,19.17068,0,0.0016101,0.3067525,0.0355202
363,0,9.510341,1,0.0008522,0.3292299,0.0502169
363,0,119.9539,0,0.8285007,0,0.5015054
364,0,47.90159,0,0.6906261,0,1.128466
364,0,46.21147,1,0.7140083,0,1.390976
364,0,58.01193,1,0.7556086,0,1.279361
364,0,51.89159,1,0.5879535,0,1.246248
364,0,60.44193,0,0.1894172,0,1.765068
364,1,40.74136,0,0.0346533,0.0208933,2.305171
364,0,26.48091,0,0.0023445,0.3489647,0.1836469
364,0,19.17068,0,0.0016101,0.3067525,0.0355202
364,0,9.510341,1,0.0008522,0.3292299,0.0502169
364,0,119.9539,0,0.8285007,0,0.5015054
365,0,37.87875,0,0.6906261,0,1.128466
365,0,36.79875,1,0.7140083,0,1.390976
365,0,55.58025,1,0.7556086,0,1.279361
365,0,41.514,1,0.5879535,0,1.246248
365,0,45.9645,0,0.1894172,0,1.765068
365,0,14.7315,0,0.0346533,0.0208933,2.305171
365,0,11.45625,0,0.0023445,0.3489647,0.1836469
365,1,2.25525,0,0.0016101,0.3067525,0.0355202
365,0,13.3815,1,0.0008522,0.3292299,0.0502169
365,0,89.07375,0,0.8285007,0,0.5015054
366,0,37.87875,0,0.6906261,0,1.128466
366,0,36.79875,1,0.7140083,0,1.390976
366,0,55.58025,1,0.7556086,0,1.279361
366,0,41.514,1,0.5879535,0,1.246248
366,0,45.9645,0,0.1894172,0,1.765068
366,0,14.7315,0,0.0346533,0.0208933,2.305171
366,0,11.45625,0,0.0023445,0.3489647,0.1836469
366,1,2.25525,0,0.0016101,0.3067525,0.0355202
366,0,13.3815,1,0.0008522,0.3292299,0.0502169
366,0,89.07375,0,0.8285007,0,0.5015054
367,0,37.87875,0,0.6906261,0,1.128466
367,0,36.79875,1,0.7140083,0,1.390976
367,0,55.58025,1,0.7556086,0,1.279361
367,0,41.514,1,0.5879535,0,1.246248
367,0,45.9645,0,0.1894172,0,1.765068
367,0,14.7315,0,0.0346533,0.0208933,2.305171
367,0,11.45625,0,0.0023445,0.3489647,0.1836469
367,1,2.25525,0,0.0016101,0.3067525,0.0355202
367,0,13.3815,1,0.0008522,0.3292299,0.0502169
367,0,89.07375,0,0.8285007,0,0.5015054
368,0,37.87875,0,0.6906261,0,1.128466
368,0,36.79875,1,0.7140083,0,1.390976
368,0,55.58025,1,0.7556086,0,1.279361
368,0,41.514,1,0.5879535,0,1.246248
368,0,45.9645,0,0.1894172,0,1.765068
368,0,14.7315,0,0.0346533,0.0208933,2.305171
368,0,11.45625,0,0.0023445,0.3489647,0.1836469
368,1,2.25525,0,0.0016101,0.3067525,0.0355202
368,0,13.3815,1,0.0008522,0.3292299,0.0502169
368,0,89.07375,0,0.8285007,0,0.5015054
369,0,37.87875,0,0.6906261,0,1.128466
369,0,36.79875,1,0.7140083,0,1.390976
369,0,55.58025,1,0.7556086,0,1.279361
369,0,41.514,1,0.5879535,0,1.246248
369,0,45.9645,0,0.1894172,0,1.765068
369,0,14.7315,0,0.0346533,0.0208933,2.305171
369,0,11.45625,0,0.0023445,0.3489647,0.1836469
369,1,2.25525,0,0.0016101,0.3067525,0.0355202
369,0,13.3815,1,0.0008522,0.3292299,0.0502169
369,0,89.07375,0,0.8285007,0,0.5015054
370,0,37.87875,0,0.6906261,0,1.128466
370,0,36.79875,1,0.7140083,0,1.390976
370,0,55.58025,1,0.7556086,0,1.279361
370,0,41.514,1,0.5879535,0,1.246248
370,0,45.9645,0,0.1894172,0,1.765068
370,0,14.7315,0,0.0346533,0.0208933,2.305171
370,0,11.45625,0,0.0023445,0.3489647,0.1836469
370,1,2.25525,0,0.0016101,0.3067525,0.0355202
370,0,13.3815,1,0.0008522,0.3292299,0.0502169
370,0,89.07375,0,0.8285007,0,0.5015054
371,0,37.87875,0,0.6906261,0,1.128466
371,0,36.79875,1,0.7140083,0,1.390976
371,0,55.58025,1,0.7556086,0,1.279361
371,0,41.514,1,0.5879535,0,1.246248
371,0,45.9645,0,0.1894172,0,1.765068
371,0,14.7315,0,0.0346533,0.0208933,2.305171
371,0,11.45625,0,0.0023445,0.3489647,0.1836469
371,1,2.25525,0,0.0016101,0.3067525,0.0355202
371,0,13.3815,1,0.0008522,0.3292299,0.0502169
371,0,89.07375,0,0.8285007,0,0.5015054
372,0,37.87875,0,0.6906261,0,1.128466
372,0,36.79875,1,0.7140083,0,1.390976
372,0,55.58025,1,0.7556086,0,1.279361
372,0,41.514,1,0.5879535,0,1.246248
372,0,45.9645,0,0.1894172,0,1.765068
372,0,14.7315,0,0.0346533,0.0208933,2.305171
372,0,11.45625,0,0.0023445,0.3489647,0.1836469
372,1,2.25525,0,0.0016101,0.3067525,0.0355202
372,0,13.3815,1,0.0008522,0.3292299,0.0502169
372,0,89.07375,0,0.8285007,0,0.5015054
373,0,37.87875,0,0.6906261,0,1.128466
373,0,36.79875,1,0.7140083,0,1.390976
373,0,55.58025,1,0.7556086,0,1.279361
373,0,41.514,1,0.5879535,0,1.246248
373,0,45.9645,0,0.1894172,0,1.765068
373,0,14.7315,0,0.0346533,0.0208933,2.305171
373,0,11.45625,0,0.0023445,0.3489647,0.1836469
373,1,2.25525,0,0.0016101,0.3067525,0.0355202
373,0,13.3815,1,0.0008522,0.3292299,0.0502169
373,0,89.07375,0,0.8285007,0,0.5015054
374,0,37.31982,0,0.6906261,0,1.128466
374,0,44.52525,1,0.7140083,0,1.390976
374,0,47.85796,1,0.7556086,0,1.279361
374,0,54.88338,1,0.5879535,0,1.246248
374,0,62.3288,0,0.1894172,0,1.765068
374,0,53.65338,0,0.0346533,0.0208933,2.305171
374,0,43.68525,0,0.0023445,0.3489647,0.1836469
374,0,35.63982,0,0.0016101,0.3067525,0.0355202
374,1,12.25084,1,0.0008522,0.3292299,0.0502169
374,0,118.3222,0,0.8285007,0,0.5015054
375,0,37.31982,0,0.6906261,0,1.128466
375,0,44.52525,1,0.7140083,0,1.390976
375,0,47.85796,1,0.7556086,0,1.279361
375,0,54.88338,1,0.5879535,0,1.246248
375,0,62.3288,0,0.1894172,0,1.765068
375,0,53.65338,0,0.0346533,0.0208933,2.305171
375,0,43.68525,0,0.0023445,0.3489647,0.1836469
375,0,35.63982,0,0.0016101,0.3067525,0.0355202
375,1,12.25084,1,0.0008522,0.3292299,0.0502169
375,0,118.3222,0,0.8285007,0,0.5015054
376,0,37.31982,0,0.6906261,0,1.128466
376,0,44.52525,1,0.7140083,0,1.390976
376,0,47.85796,1,0.7556086,0,1.279361
376,0,54.88338,1,0.5879535,0,1.246248
376,0,62.3288,0,0.1894172,0,1.765068
376,0,53.65338,0,0.0346533,0.0208933,2.305171
376,0,43.68525,0,0.0023445,0.3489647,0.1836469
376,0,35.63982,0,0.0016101,0.3067525,0.0355202
376,1,12.25084,1,0.0008522,0.3292299,0.0502169
376,0,118.3222,0,0.8285007,0,0.5015054
377,0,37.31982,0,0.6906261,0,1.128466
377,0,44.52525,1,0.7140083,0,1.390976
377,0,47.85796,1,0.7556086,0,1.279361
377,0,54.88338,1,0.5879535,0,1.246248
377,0,62.3288,0,0.1894172,0,1.765068
377,1,53.65338,0,0.0346533,0.0208933,2.305171
377,0,43.68525,0,0.0023445,0.3489647,0.1836469
377,0,35.63982,0,0.0016101,0.3067525,0.0355202
377,0,12.25084,1,0.0008522,0.3292299,0.0502169
377,0,118.3222,0,0.8285007,0,0.5015054
378,0,37.31982,0,0.6906261,0,1.128466
378,0,44.52525,1,0.7140083,0,1.390976
378,0,47.85796,1,0.7556086,0,1.279361
378,0,54.88338,1,0.5879535,0,1.246248
378,0,62.3288,0,0.1894172,0,1.765068
378,0,53.65338,0,0.0346533,0.0208933,2.305171
378,0,43.68525,0,0.0023445,0.3489647,0.1836469
378,0,35.63982,0,0.0016101,0.3067525,0.0355202
378,1,12.25084,1,0.0008522,0.3292299,0.0502169
378,0,118.3222,0,0.8285007,0,0.5015054
379,0,23.00125,0,0.6906261,0,1.128466
379,0,22.37125,1,0.7140083,0,1.390976
379,0,41.20375,1,0.7556086,0,1.279361
379,0,33.82625,1,0.5879535,0,1.246248
379,0,40.66375,0,0.1894172,0,1.765068
379,0,54.19,0,0.0346533,0.0208933,2.305171
379,0,44.38375,0,0.0023445,0.3489647,0.1836469
379,0,39.345,0,0.0016101,0.3067525,0.0355202
379,1,19.4025,1,0.0008522,0.3292299,0.0502169
379,0,98.66125,0,0.8285007,0,0.5015054
380,0,23.00125,0,0.6906261,0,1.128466
380,0,22.37125,1,0.7140083,0,1.390976
380,0,41.20375,1,0.7556086,0,1.279361
380,0,33.82625,1,0.5879535,0,1.246248
380,0,40.66375,0,0.1894172,0,1.765068
380,0,54.19,0,0.0346533,0.0208933,2.305171
